
####################################################################
# RUSAL NETWORK #
####################################################################
Line 1 on zu-distrib-cat3750.kraz.rusal.com
####################################################################
Authorized Access Only!
Attention! You.re connecting to private computer system.
All access and actions are logged!
If you.re not an authorized person, please disconnect immediately!
####################################################################

This is a private system operated for and by UC "RUSAL".
Authorization from "IT-service" UC "RUSAL" management is reguired to use this system.
Use by unauthorized persons is strictly prohibited.

+7 3912 563094
+7 3912 563092
Vladislav.Zinoviev@rusal.com
Vladimir.Kosinov@rusal.com

zu-distrib-cat3750#
terminal length 0
zu-distrib-cat3750#
show mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
 169    1caf.f785.58ad    DYNAMIC     Gi2/0/7
 169    b4a4.e383.ddb4    DYNAMIC     Gi2/0/7
 169    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 169    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 180    0000.0c9f.f0b4    DYNAMIC     Gi1/0/1
 180    000f.fe62.2a31    DYNAMIC     Gi2/0/1
 180    0011.0afc.978f    DYNAMIC     Gi2/0/1
 180    0019.99bb.5cf6    DYNAMIC     Gi2/0/1
 180    0019.99da.1889    DYNAMIC     Gi2/0/1
 180    001a.4bb7.5596    DYNAMIC     Gi2/0/1
 180    001b.78b1.0c44    DYNAMIC     Gi2/0/1
 180    0800.370f.5265    DYNAMIC     Gi2/0/1
 180    4437.e601.bb85    DYNAMIC     Gi2/0/1
 180    4437.e602.fdc4    DYNAMIC     Gi2/0/1
 180    4437.e603.c9ae    DYNAMIC     Gi2/0/1
 180    4437.e6e9.169f    DYNAMIC     Gi2/0/1
 180    448a.5be5.e283    DYNAMIC     Gi2/0/1
 180    448a.5be5.e477    DYNAMIC     Gi2/0/1
 180    448a.5be5.e6fe    DYNAMIC     Gi2/0/1
 180    448a.5be5.e81a    DYNAMIC     Gi2/0/1
 180    448a.5be5.e954    DYNAMIC     Gi2/0/1
 180    448a.5be8.8a97    DYNAMIC     Gi2/0/1
 180    448a.5be8.8b7b    DYNAMIC     Gi2/0/1
 180    448a.5be8.8d0f    DYNAMIC     Gi2/0/1
 180    448a.5be8.8d66    DYNAMIC     Gi2/0/1
 180    448a.5be8.8db8    DYNAMIC     Gi2/0/1
 180    448a.5be8.8e92    DYNAMIC     Gi2/0/1
 180    448a.5be8.8ee6    DYNAMIC     Gi2/0/1
 180    448a.5be8.8f2d    DYNAMIC     Gi2/0/1
 180    448a.5be8.8f58    DYNAMIC     Gi2/0/1
 180    448a.5be8.8f98    DYNAMIC     Gi2/0/1
 180    448a.5be8.8fee    DYNAMIC     Gi2/0/1
 180    448a.5be8.9288    DYNAMIC     Gi2/0/1
 180    9457.a5cd.869a    DYNAMIC     Gi2/0/1
 180    b4a4.e3a7.1534    DYNAMIC     Gi2/0/1
 180    c89c.dc3a.25f1    DYNAMIC     Gi2/0/1
 180    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 180    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 193    0000.0c9f.f0c1    DYNAMIC     Gi1/0/1
 193    0025.0b00.ebf4    DYNAMIC     Gi2/0/8
 193    0025.0b00.ebf7    DYNAMIC     Gi2/0/8
 193    0025.0b00.eef1    DYNAMIC     Gi2/0/8
 193    0025.0b00.eef5    DYNAMIC     Gi2/0/8
 193    0025.0b00.eef7    DYNAMIC     Gi2/0/8
 193    0025.0b00.f062    DYNAMIC     Gi2/0/8
 193    0025.0b00.f063    DYNAMIC     Gi2/0/8
 193    0025.0b00.f064    DYNAMIC     Gi2/0/8
 193    0025.0b00.f40c    DYNAMIC     Gi2/0/8
 193    b4a4.e323.e434    DYNAMIC     Gi2/0/8
 193    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 193    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 205    0000.0c9f.f0cd    DYNAMIC     Gi1/0/1
 205    1c6f.6580.e0d6    DYNAMIC     Gi2/0/2
 205    60eb.69d7.ff09    DYNAMIC     Gi2/0/2
 205    d050.992f.e99e    DYNAMIC     Gi2/0/2
 205    f078.169a.cb0e    DYNAMIC     Gi2/0/2
 205    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 205    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 206    0000.0c9f.f0ce    DYNAMIC     Gi1/0/1
 206    f078.169a.cb0e    DYNAMIC     Gi2/0/2
 206    f078.169a.cb41    DYNAMIC     Gi2/0/2
 206    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 206    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 218    0000.0c9f.f0da    DYNAMIC     Gi1/0/1
 218    0017.086d.1902    DYNAMIC     Gi2/0/4
 218    c84c.75c6.6644    DYNAMIC     Gi1/0/1
 218    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 218    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 233    0000.0c9f.f0e9    DYNAMIC     Gi1/0/1
 233    58bf.ea2f.e79a    DYNAMIC     Gi2/0/11
 233    58bf.ea2f.e7c1    DYNAMIC     Gi2/0/11
 233    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 233    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 234    0000.0c9f.f0ea    DYNAMIC     Gi1/0/1
 234    c84c.75c6.6644    DYNAMIC     Gi1/0/1
 234    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 234    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 235    0000.0c9f.f0eb    DYNAMIC     Gi1/0/1
 235    58bf.ea2f.e79a    DYNAMIC     Gi2/0/11
 235    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 235    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 236    0000.0c9f.f0ec    DYNAMIC     Gi1/0/1
 236    c84c.75c6.6644    DYNAMIC     Gi1/0/1
 236    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 236    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 242    0000.0c9f.f0f2    DYNAMIC     Gi2/0/12
 242    1005.ca5e.561c    DYNAMIC     Gi2/0/12
 242    1005.cae8.4058    DYNAMIC     Gi2/0/12
 242    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 242    f866.f2f1.e8d4    DYNAMIC     Gi2/0/12
 242    f8c2.8834.dee2    DYNAMIC     Gi2/0/12
 242    f8c2.8834.deea    DYNAMIC     Gi2/0/12
 242    f8c2.8834.def3    DYNAMIC     Gi2/0/12
 187    0000.0c9f.f0bb    DYNAMIC     Gi1/0/1
 187    0025.0b01.0db1    DYNAMIC     Gi2/0/2
 187    0025.0b01.10ce    DYNAMIC     Gi2/0/2
 187    0030.ab27.a023    DYNAMIC     Gi2/0/2
 187    004b.4002.5784    DYNAMIC     Gi2/0/2
 187    004b.4002.5786    DYNAMIC     Gi2/0/2
 187    c84c.75c6.6644    DYNAMIC     Gi1/0/1
 187    f078.169a.cb42    DYNAMIC     Gi2/0/2
 187    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 187    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 179    0000.0c9f.f0b3    DYNAMIC     Gi1/0/1
 179    b4a4.e383.ddb4    DYNAMIC     Gi2/0/7
 179    c434.6bba.c4e4    DYNAMIC     Gi2/0/7
 179    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 179    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 986    0000.0c9f.f3da    DYNAMIC     Gi1/0/1
 986    9c57.ad6b.4241    DYNAMIC     Gi2/0/10
 986    c84c.75c6.6644    DYNAMIC     Gi1/0/1
 986    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 986    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 985    0000.0c9f.f3d9    DYNAMIC     Gi1/0/1
 985    0025.0b01.0808    DYNAMIC     Gi2/0/10
 985    0025.0b01.2ce2    DYNAMIC     Gi2/0/10
 985    0040.8c78.7259    DYNAMIC     Gi2/0/10
 985    004b.4002.e17b    DYNAMIC     Gi2/0/10
 985    004b.4002.e2ad    DYNAMIC     Gi2/0/10
 985    00e0.d816.416f    DYNAMIC     Gi2/0/10
 985    c84c.75c6.6644    DYNAMIC     Gi1/0/1
 985    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 985    f866.f268.f8bf    DYNAMIC     Gi2/0/12
 154    0000.0c9f.f09a    DYNAMIC     Gi1/0/1
 154    0050.1862.19f6    DYNAMIC     Gi2/0/7
 154    b4a4.e383.ddb4    DYNAMIC     Gi2/0/7
 154    f866.f268.d6ff    DYNAMIC     Gi1/0/1
 154    f866.f268.f8bf    DYNAMIC     Gi2/0/12
Total Mac Addresses for this criterion: 384
zu-distrib-cat3750#
show cdp nei detail
-------------------------
Device ID: gidep-cat3750.kraz.rual.ru
Entry address(es): 
  IP address: 10.12.222.25
Platform: cisco WS-C3750-24TS,  Capabilities: Router Switch IGMP 
Interface: GigabitEthernet2/0/3,  Port ID (outgoing port): GigabitEthernet1/0/1
Holdtime : 179 sec

Version :
Cisco IOS Software, C3750 Software (C3750-IPSERVICESK9-M), Version 12.2(52)SE, RELEASE SOFTWARE (fc3)
Copyright (c) 1986-2009 by Cisco Systems, Inc.
Compiled Fri 25-Sep-09 08:32 by sasyamal

advertisement version: 2
Protocol Hello:  OUI=0x00000C, Protocol ID=0x0112; payload len=27, value=00000000FFFFFFFF010221FF0000000000000015FAF41280FF0000
VTP Management Domain: ''
Native VLAN: 42
Duplex: full
Management address(es): 
  IP address: 10.12.222.25

-------------------------
Device ID: cam-cat4900.kraz.rusal.com
Entry address(es): 
  IP address: 10.12.142.125
Platform: cisco WS-C4900M,  Capabilities: Router Switch IGMP 
Interface: GigabitEthernet2/0/12,  Port ID (outgoing port): GigabitEthernet2/17
Holdtime : 122 sec

Version :
Cisco IOS Software, Catalyst 4500 L3 Switch Software (cat4500e-ENTSERVICESK9-M), Version 15.2(1)E2, RELEASE SOFTWARE (fc1)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2014 by Cisco Systems, Inc.
Compiled Tue 11-Mar-14 15:42 by prod_rel_team

advertisement version: 2
VTP Management Domain: ''
Native VLAN: 1
Duplex: full
Management address(es): 
  IP address: 10.12.142.125

-------------------------
Device ID: cbho-cat2960s.kraz.rusal.com
Entry address(es): 
  IP address: 10.12.227.180
Platform: cisco WS-C2960S-48TS-L,  Capabilities: Switch IGMP 
Interface: GigabitEthernet2/0/7,  Port ID (outgoing port): GigabitEthernet1/0/52
Holdtime : 145 sec

Version :
Cisco IOS Software, C2960S Software (C2960S-UNIVERSALK9-M), Version 15.0(2)SE, RELEASE SOFTWARE (fc1)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2012 by Cisco Systems, Inc.
Compiled Sat 28-Jul-12 00:42 by prod_rel_team

advertisement version: 2
Protocol Hello:  OUI=0x00000C, Protocol ID=0x0112; payload len=27, value=00000000FFFFFFFF010221FF000000000000B4A4E383DD80FF0000
VTP Management Domain: ''
Native VLAN: 30
Duplex: full
Management address(es): 
  IP address: 10.12.227.180

-------------------------
Device ID: kp2-cat2960.kraz.rusal.com
Entry address(es): 
  IP address: 10.12.236.233
Platform: cisco WS-C2960-24TC-L,  Capabilities: Switch IGMP 
Interface: GigabitEthernet2/0/11,  Port ID (outgoing port): GigabitEthernet0/2
Holdtime : 171 sec

Version :
Cisco IOS Software, C2960 Software (C2960-LANBASEK9-M), Version 12.2(50)SE5, RELEASE SOFTWARE (fc1)
Technical Support: http://www.cisco.com/techsupport
Copyright (c) 1986-2010 by Cisco Systems, Inc.
Compiled Tue 28-Sep-10 13:44 by prod_rel_team

advertisement version: 2
